sample_id,read1,read2,gpu_profile
scipion_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean2/Scipion_9D38860RP3F318318PB_BH322JDSXY_L4_318318.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean2/Scipion_9D38860RP3F318318PB_BH322JDSXY_L4_318318.R2.fastp.fastq.gz,1gpu
tschermaks_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean2/Tschermaks_9D38887RP3F359359PA_BH2WHTDSXY_L2_359359.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean2/Tschermaks_9D38887RP3F359359PA_BH2WHTDSXY_L2_359359.R2.fastp.fastq.gz,1gpu
tschermaks_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean2/Tschermaks_9D38887RP3F359359PB_BH2WHTDSXY_L3_359359.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean2/Tschermaks_9D38887RP3F359359PB_BH2WHTDSXY_L3_359359.R2.fastp.fastq.gz,1gpu
zentos_L01,/jic/archive/projects/watseq/My_Book_Duo/Zentos_DP8400011513TR_L01_547.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Zentos_DP8400011513TR_L01_547.R2.fastq.gz,1gpu
zentos_L01,/jic/archive/projects/watseq/My_Book_Duo/Zentos_DP8400011513TR_L01_548.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Zentos_DP8400011513TR_L01_548.R2.fastq.gz,1gpu
watde0287_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0287_9D14749RP3F317317PA_AHK2G2DSXX_L1_317317.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0287_9D14749RP3F317317PA_AHK2G2DSXX_L1_317317.R2.fastp.fastq.gz,1gpu
watde0287_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0287_9D14749RP3F317317PA_BHLWWCDSXX_L3_317317.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0287_9D14749RP3F317317PA_BHLWWCDSXX_L3_317317.R2.fastp.fastq.gz,1gpu
watde0287_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0287_9D14749RP3F317317PB_BHJWTLDSXX_L4_317317.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0287_9D14749RP3F317317PB_BHJWTLDSXX_L4_317317.R2.fastp.fastq.gz,1gpu
watde0498_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0498_9D14871RP3F326326PA_BHLWYFDSXX_L4_326326.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0498_9D14871RP3F326326PA_BHLWYFDSXX_L4_326326.R2.fastp.fastq.gz,1gpu
watde0498_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0498_9D14871RP3F326326PB_BHLWYFDSXX_L3_326326.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0498_9D14871RP3F326326PB_BHLWYFDSXX_L3_326326.R2.fastp.fastq.gz,1gpu
watde0255_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0255_9D14731RP3F376376PA_BHJ7T2DSXX_L1_376376.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0255_9D14731RP3F376376PA_BHJ7T2DSXX_L1_376376.R2.fastp.fastq.gz,1gpu
watde0255_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0255_9D14731RP3F376376PB_BHJ7T2DSXX_L2_376376.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0255_9D14731RP3F376376PB_BHJ7T2DSXX_L2_376376.R2.fastp.fastq.gz,1gpu
watde0859_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0859_9D15058RP3F355355PA_AHLWLVDSXX_L4_355355.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0859_9D15058RP3F355355PA_AHLWLVDSXX_L4_355355.R2.fastp.fastq.gz,1gpu
watde0859_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0859_9D15058RP3F355355PB_BHLWY5DSXX_L1_355355.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0859_9D15058RP3F355355PB_BHLWY5DSXX_L1_355355.R2.fastp.fastq.gz,1gpu
watde0918_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat880-953/data/WATDE0918_9D15094RP3F332332PA_AHLYFCDSXX_L2_332332.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat880-953/data/WATDE0918_9D15094RP3F332332PA_AHLYFCDSXX_L2_332332.R2.fastp.fastq.gz,1gpu
watde0918_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat880-953/data/WATDE0918_9D15094RP3F332332PB_BHJTWTDSXX_L2_332332.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat880-953/data/WATDE0918_9D15094RP3F332332PB_BHJTWTDSXX_L2_332332.R2.fastp.fastq.gz,1gpu
watde0713_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0713_9D14985RP3F344344PA_AHLW73DSXX_L4_344344.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0713_9D14985RP3F344344PA_AHLW73DSXX_L4_344344.R2.fastp.fastq.gz,1gpu
watde0713_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0713_9D14985RP3F344344PA_AHLWWJDSXX_L4_344344.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0713_9D14985RP3F344344PA_AHLWWJDSXX_L4_344344.R2.fastp.fastq.gz,1gpu
watde0713_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0713_9D14985RP3F344344PA_BHLWYYDSXX_L1_344344.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0713_9D14985RP3F344344PA_BHLWYYDSXX_L1_344344.R2.fastp.fastq.gz,1gpu
watde0713_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0713_9D14985RP3F344344PA_BHLY7KDSXX_L4_344344.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0713_9D14985RP3F344344PA_BHLY7KDSXX_L4_344344.R2.fastp.fastq.gz,1gpu
watde0713_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0713_9D14985RP3F344344PB_BHLWYYDSXX_L2_344344.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0713_9D14985RP3F344344PB_BHLWYYDSXX_L2_344344.R2.fastp.fastq.gz,1gpu
watde0012_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat001-047_B1190023-B1190806/data/WATDE0012_9D14711RP3F374374PA_AHJTYKDSXX_L1_374374.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat001-047_B1190023-B1190806/data/WATDE0012_9D14711RP3F374374PA_AHJTYKDSXX_L1_374374.R2.fastp.fastq.gz,1gpu
watde0012_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat001-047_B1190023-B1190806/data/WATDE0012_9D14711RP3F374374PB_BHJVVWDSXX_L2_374374.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat001-047_B1190023-B1190806/data/WATDE0012_9D14711RP3F374374PB_BHJVVWDSXX_L2_374374.R2.fastp.fastq.gz,1gpu
watde0346_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0346_9D14784RP3F350350PA_BHJ7GHDSXX_L4_350350.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0346_9D14784RP3F350350PA_BHJ7GHDSXX_L4_350350.R2.fastp.fastq.gz,1gpu
watde0346_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0346_9D14784RP3F350350PB_BHJ7GHDSXX_L2_350350.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0346_9D14784RP3F350350PB_BHJ7GHDSXX_L2_350350.R2.fastp.fastq.gz,1gpu
watde0346_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0346_9D14784RP3F350350PB_BHLWWCDSXX_L4_350350.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0346_9D14784RP3F350350PB_BHLWWCDSXX_L4_350350.R2.fastp.fastq.gz,1gpu
watde0347_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0347_9D14785RP3F351351PA_BHJ7GHDSXX_L4_351351.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0347_9D14785RP3F351351PA_BHJ7GHDSXX_L4_351351.R2.fastp.fastq.gz,1gpu
watde0347_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0347_9D14785RP3F351351PB_BHJ7GHDSXX_L2_351351.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0347_9D14785RP3F351351PB_BHJ7GHDSXX_L2_351351.R2.fastp.fastq.gz,1gpu
watde0941_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0941_9D15105RP3F342342PA_AHLYFWDSXX_L2_342342.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0941_9D15105RP3F342342PA_AHLYFWDSXX_L2_342342.R2.fastp.fastq.gz,1gpu
watde0941_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0941_9D15105RP3F342342PB_BHJTYWDSXX_L4_342342.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0941_9D15105RP3F342342PB_BHJTYWDSXX_L4_342342.R2.fastp.fastq.gz,1gpu
watde0941_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0941_9D15105RP3F342342PB_BHLWWLDSXX_L4_342342.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0941_9D15105RP3F342342PB_BHLWWLDSXX_L4_342342.R2.fastp.fastq.gz,1gpu
watde0225_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0225_9D14710RP3F373373PA_BHJVVWDSXX_L2_373373.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0225_9D14710RP3F373373PA_BHJVVWDSXX_L2_373373.R2.fastp.fastq.gz,1gpu
watde0225_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0225_9D14710RP3F373373PA_BHLWWCDSXX_L4_373373.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0225_9D14710RP3F373373PA_BHLWWCDSXX_L4_373373.R2.fastp.fastq.gz,1gpu
watde0225_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0225_9D14710RP3F373373PB_BHJVVWDSXX_L3_373373.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat204-286/data/WATDE0225_9D14710RP3F373373PB_BHJVVWDSXX_L3_373373.R2.fastp.fastq.gz,1gpu
watde0487_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0487_9D14862RP3F319319PA_AHLY7HDSXX_L4_319319.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0487_9D14862RP3F319319PA_AHLY7HDSXX_L4_319319.R2.fastp.fastq.gz,1gpu
watde0487_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0487_9D14862RP3F319319PB_BHLWYFDSXX_L2_319319.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0487_9D14862RP3F319319PB_BHLWYFDSXX_L2_319319.R2.fastp.fastq.gz,1gpu
watde0494_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0494_9D14869RP3F325325PA_BHLWYFDSXX_L4_325325.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0494_9D14869RP3F325325PA_BHLWYFDSXX_L4_325325.R2.fastp.fastq.gz,1gpu
watde0494_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0494_9D14869RP3F325325PB_BHLWYFDSXX_L3_325325.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0494_9D14869RP3F325325PB_BHLWYFDSXX_L3_325325.R2.fastp.fastq.gz,1gpu
watde0496_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0496_9D14870RP3F394394PA_BHJYF7DSXX_L4_394394.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0496_9D14870RP3F394394PA_BHJYF7DSXX_L4_394394.R2.fastp.fastq.gz,1gpu
watde0496_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0496_9D14870RP3F394394PA_BHLYF3DSXX_L4_394394.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0496_9D14870RP3F394394PA_BHLYF3DSXX_L4_394394.R2.fastp.fastq.gz,1gpu
watde0496_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0496_9D14870RP3F395395PB_AHLW73DSXX_L4_395395.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0496_9D14870RP3F395395PB_AHLW73DSXX_L4_395395.R2.fastp.fastq.gz,1gpu
watde0496_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0496_9D14870RP3F395395PB_AHLWWJDSXX_L4_395395.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0496_9D14870RP3F395395PB_AHLWWJDSXX_L4_395395.R2.fastp.fastq.gz,1gpu
watde0496_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0496_9D14870RP3F395395PB_BHJYF7DSXX_L4_395395.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0496_9D14870RP3F395395PB_BHJYF7DSXX_L4_395395.R2.fastp.fastq.gz,1gpu
watde0496_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0496_9D14870RP3F395395PB_BHLY7KDSXX_L3_395395.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0496_9D14870RP3F395395PB_BHLY7KDSXX_L3_395395.R2.fastp.fastq.gz,1gpu
watde0600_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0600_9D14924RP3F383383PA_AHJTVFDSXX_L1_383383.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0600_9D14924RP3F383383PA_AHJTVFDSXX_L1_383383.R2.fastp.fastq.gz,1gpu
watde0600_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0600_9D14924RP3F383383PA_BHLWWCDSXX_L4_383383.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0600_9D14924RP3F383383PA_BHLWWCDSXX_L4_383383.R2.fastp.fastq.gz,1gpu
watde0600_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0600_9D14924RP3F383383PB_AHJWHNDSXX_L3_383383.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0600_9D14924RP3F383383PB_AHJWHNDSXX_L3_383383.R2.fastp.fastq.gz,1gpu
watde0484_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0484_9D14861RP3F318318PA_BHLWYFDSXX_L4_318318.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0484_9D14861RP3F318318PA_BHLWYFDSXX_L4_318318.R2.fastp.fastq.gz,1gpu
watde0484_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0484_9D14861RP3F318318PB_BHLWYFDSXX_L2_318318.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat463-558/data/WATDE0484_9D14861RP3F318318PB_BHLWYFDSXX_L2_318318.R2.fastp.fastq.gz,1gpu
watde0687_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0687_9D14971RP3F329329PA_AHLY2YDSXX_L3_329329.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0687_9D14971RP3F329329PA_AHLY2YDSXX_L3_329329.R2.fastp.fastq.gz,1gpu
watde0687_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0687_9D14971RP3F329329PB_AHLY2YDSXX_L4_329329.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0687_9D14971RP3F329329PB_AHLY2YDSXX_L4_329329.R2.fastp.fastq.gz,1gpu
watde0355_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0355_9D14791RP3F359359PA_BHJ7GHDSXX_L4_359359.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0355_9D14791RP3F359359PA_BHJ7GHDSXX_L4_359359.R2.fastp.fastq.gz,1gpu
watde0355_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0355_9D14791RP3F359359PB_AHK2KKDSXX_L1_359359.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat287-379/data/WATDE0355_9D14791RP3F359359PB_AHK2KKDSXX_L1_359359.R2.fastp.fastq.gz,1gpu
watde0586_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0586_9D14918RP3F376376PA_BHJWCTDSXX_L1_376376.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0586_9D14918RP3F376376PA_BHJWCTDSXX_L1_376376.R2.fastp.fastq.gz,1gpu
watde0586_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0586_9D14918RP3F376376PB_BHJWCTDSXX_L2_376376.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0586_9D14918RP3F376376PB_BHJWCTDSXX_L2_376376.R2.fastp.fastq.gz,1gpu
watde0638_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0638_9D14944RP3F355355PA_AHJWHNDSXX_L2_355355.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0638_9D14944RP3F355355PA_AHJWHNDSXX_L2_355355.R2.fastp.fastq.gz,1gpu
watde0638_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0638_9D14944RP3F355355PB_AHJWHNDSXX_L4_355355.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat560-648/data/WATDE0638_9D14944RP3F355355PB_AHJWHNDSXX_L4_355355.R2.fastp.fastq.gz,1gpu
watde0650_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0650_9D14950RP3F301301PA_BHLWNJDSXX_L1_301301.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0650_9D14950RP3F301301PA_BHLWNJDSXX_L1_301301.R2.fastp.fastq.gz,1gpu
watde0650_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0650_9D14950RP3F301301PB_BHLWNJDSXX_L2_301301.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0650_9D14950RP3F301301PB_BHLWNJDSXX_L2_301301.R2.fastp.fastq.gz,1gpu
watde0660_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0660_9D14955RP3F308308PA_BHLWNJDSXX_L1_308308.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0660_9D14955RP3F308308PA_BHLWNJDSXX_L1_308308.R2.fastp.fastq.gz,1gpu
watde0660_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0660_9D14955RP3F308308PB_BHLWNJDSXX_L2_308308.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat648-732/data/WATDE0660_9D14955RP3F308308PB_BHLWNJDSXX_L2_308308.R2.fastp.fastq.gz,1gpu
watde0879_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0879_9D15069RP3F390390PA_AHLW73DSXX_L4_390390.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0879_9D15069RP3F390390PA_AHLW73DSXX_L4_390390.R2.fastp.fastq.gz,1gpu
watde0879_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0879_9D15069RP3F390390PA_AHLWWJDSXX_L4_390390.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0879_9D15069RP3F390390PA_AHLWWJDSXX_L4_390390.R2.fastp.fastq.gz,1gpu
watde0879_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0879_9D15069RP3F390390PA_BHLWY5DSXX_L1_390390.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0879_9D15069RP3F390390PA_BHLWY5DSXX_L1_390390.R2.fastp.fastq.gz,1gpu
watde0879_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0879_9D15069RP3F390390PA_BHLY7KDSXX_L3_390390.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0879_9D15069RP3F390390PA_BHLY7KDSXX_L3_390390.R2.fastp.fastq.gz,1gpu
watde0879_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0879_9D15069RP3F390390PB_BHLYJFDSXX_L3_390390.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0879_9D15069RP3F390390PB_BHLYJFDSXX_L3_390390.R2.fastp.fastq.gz,1gpu
watde0880_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0880_9D15070RP3F301301PA_BHJTWTDSXX_L4_301301.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat937-969/data/WATDE0880_9D15070RP3F301301PA_BHJTWTDSXX_L4_301301.R2.fastp.fastq.gz,1gpu
watde0880_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat880-953/data/WATDE0880_9D15070RP3F301301PB_BHLWY5DSXX_L1_301301.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat880-953/data/WATDE0880_9D15070RP3F301301PB_BHLWY5DSXX_L1_301301.R2.fastp.fastq.gz,1gpu
watde0881_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat880-953/data/WATDE0881_9D15071RP3F304304PA_AHLYFCDSXX_L1_304304.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat880-953/data/WATDE0881_9D15071RP3F304304PA_AHLYFCDSXX_L1_304304.R2.fastp.fastq.gz,1gpu
watde0881_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat880-953/data/WATDE0881_9D15071RP3F304304PB_AHLYFWDSXX_L1_304304.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat880-953/data/WATDE0881_9D15071RP3F304304PB_AHLYFWDSXX_L1_304304.R2.fastp.fastq.gz,1gpu
watde0848_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0848_9D15052RP3F313313PA_AHLWFHDSXX_L2_313313.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0848_9D15052RP3F313313PA_AHLWFHDSXX_L2_313313.R2.fastp.fastq.gz,1gpu
watde0848_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0848_9D15052RP3F313313PA_BHJV3MDSXX_L1_313313.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0848_9D15052RP3F313313PA_BHJV3MDSXX_L1_313313.R2.fastp.fastq.gz,1gpu
watde0848_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0848_9D15052RP3F313313PB_BHJTYWDSXX_L2_313313.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0848_9D15052RP3F313313PB_BHJTYWDSXX_L2_313313.R2.fastp.fastq.gz,1gpu
watde0848_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0848_9D15052RP3F313313PB_BHLWWLDSXX_L2_313313.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/Wat797-879/data/WATDE0848_9D15052RP3F313313PB_BHLWWLDSXX_L2_313313.R2.fastp.fastq.gz,1gpu
